"Date","Price","Open","High","Low","Vol.","Change %"
"05/23/2017","430.73","425.56","431.20","425.56","8.42M","1.36%"
"05/22/2017","424.95","427.81","427.81","423.80","4.04M","-0.68%"
"05/19/2017","427.87","424.81","428.40","424.37","4.78M","0.57%"
"05/18/2017","425.46","426.22","426.88","420.14","6.52M","-0.40%"
"05/17/2017","427.16","432.07","433.01","426.59","4.96M","-1.49%"
"05/16/2017","433.61","434.64","435.39","432.26","4.41M","-0.15%"
"05/15/2017","434.26","433.64","434.75","432.12","4.55M","0.26%"
"05/12/2017","433.12","429.71","433.12","429.70","4.42M","0.84%"
"05/11/2017","429.51","432.70","432.75","427.93","5.01M","-0.67%"
"05/10/2017","432.41","432.99","433.29","431.73","5.07M","-0.30%"
"05/09/2017","433.73","431.36","434.20","429.51","5.25M","0.61%"
"05/08/2017","431.08","431.02","431.88","428.44","4.54M","0.06%"
"05/05/2017","430.82","427.75","430.84","426.88","5.01M","0.67%"
"05/04/2017","427.94","425.94","427.94","423.81","5.61M","0.60%"
"05/03/2017","425.39","426.23","426.33","423.00","5.52M","-0.24%"
"05/02/2017","426.43","421.30","426.43","421.29","6.66M","1.40%"
"05/01/2017","420.56","420.67","420.69","420.44","6.13M","-0.03%"
"04/28/2017","420.70","420.81","421.24","419.46","6.69M","-0.02%"
"04/27/2017","420.78","419.45","422.09","418.19","8.77M","0.48%"
"04/26/2017","418.77","419.25","420.07","417.98","6.18M","-0.18%"
"04/25/2017","419.54","416.13","421.67","415.15","7.30M","0.62%"
"04/24/2017","416.97","410.87","418.14","410.87","7.78M","2.04%"
"04/21/2017","408.62","409.71","410.58","408.21","5.91M","-0.15%"
"04/20/2017","409.22","406.90","410.30","405.82","5.01M","0.47%"
"04/19/2017","407.30","407.43","410.56","406.07","4.98M","0.03%"
"04/18/2017","407.16","411.93","412.79","406.29","5.33M","-1.04%"
"04/13/2017","411.43","411.48","412.09","409.42","3.71M","-0.13%"
"04/12/2017","411.95","411.48","413.19","410.73","4.44M","0.45%"
"04/11/2017","410.10","413.37","413.37","407.82","6.15M","-1.24%"
"04/10/2017","415.23","415.82","416.16","413.97","3.75M","0.03%"
"04/07/2017","415.11","412.07","415.11","410.33","4.34M","0.44%"
"04/06/2017","413.30","411.55","413.51","409.85","4.52M","0.05%"
"04/05/2017","413.10","414.22","415.11","412.84","5.78M","-0.33%"
"04/04/2017","414.48","413.48","415.21","412.52","4.71M","0.30%"
"04/03/2017","413.26","416.65","417.59","413.26","4.34M","-0.54%"
"03/31/2017","415.50","413.37","415.56","412.35","5.09M","0.53%"
"03/30/2017","413.33","411.14","413.33","409.61","4.17M","0.54%"
"03/29/2017","411.13","411.75","412.23","409.25","4.86M","0.07%"
"03/28/2017","410.86","407.99","411.19","407.25","7.19M","0.75%"
"03/27/2017","407.80","409.35","409.35","405.59","5.37M","-0.59%"
"03/24/2017","410.20","404.71","410.48","404.67","5.97M","1.31%"
"03/23/2017","404.88","402.12","405.37","400.42","4.73M","0.72%"
"03/22/2017","402.00","401.09","402.26","397.22","6.49M","-0.28%"
"03/21/2017","403.12","409.99","409.99","402.84","6.11M","-1.48%"
"03/20/2017","409.17","408.17","409.91","407.32","4.20M","0.12%"
"03/17/2017","408.66","406.29","408.66","405.28","6.86M","0.40%"
"03/16/2017","407.03","405.22","407.50","405.22","5.15M","0.76%"
"03/15/2017","403.97","403.23","404.45","402.43","4.38M","0.26%"
"03/14/2017","402.92","402.04","403.58","401.58","4.10M","0.15%"
"03/13/2017","402.30","400.91","402.42","400.57","4.43M","0.34%"
"03/10/2017","400.94","402.30","403.62","400.74","5.17M","0.06%"
"03/09/2017","400.69","399.91","401.20","398.09","6.40M","0.23%"
"03/08/2017","399.79","397.97","400.26","397.19","4.26M","0.23%"
"03/07/2017","398.87","398.50","400.79","398.42","4.12M","0.10%"
"03/06/2017","398.47","400.59","400.59","397.41","4.19M","-0.80%"
"03/03/2017","401.67","402.27","402.63","400.39","4.93M","-0.05%"
"03/02/2017","401.88","401.96","402.30","400.01","4.88M","0.12%"
"03/01/2017","401.40","397.33","401.93","396.97","6.27M","1.54%"
"02/28/2017","395.31","396.53","397.28","393.23","5.48M","-0.11%"
"02/27/2017","395.73","396.95","397.74","394.78","4.72M","0.12%"
"02/24/2017","395.27","399.50","400.46","392.95","6.24M","-0.87%"
"02/23/2017","398.74","397.62","400.02","397.50","6.82M","0.28%"
"02/22/2017","397.63","397.60","400.10","397.23","6.62M","0.34%"
"02/21/2017","396.29","391.21","396.81","389.88","6.33M","1.37%"
"02/20/2017","390.92","391.33","391.68","389.86","3.88M","0.32%"
"02/17/2017","389.67","391.14","391.17","387.71","4.88M","-0.51%"
"02/16/2017","391.68","389.95","393.11","389.95","5.95M","0.46%"
"02/15/2017","389.89","390.10","390.27","387.23","4.11M","0.23%"
"02/14/2017","389.01","388.52","389.14","387.63","3.65M","0.12%"
"02/13/2017","388.55","385.15","389.11","385.15","4.14M","0.94%"
"02/10/2017","384.93","385.58","386.60","384.58","4.59M","0.02%"
"02/09/2017","384.85","383.40","385.07","381.79","6.04M","0.53%"
"02/08/2017","382.82","382.47","384.81","381.66","5.44M","0.35%"
"02/07/2017","381.50","379.73","383.08","379.54","5.95M","0.85%"
"02/06/2017","378.29","381.28","381.88","377.86","5.15M","-0.85%"
"02/03/2017","381.52","381.47","383.56","381.09","5.72M","0.15%"
"02/02/2017","380.95","374.94","381.59","374.90","9.04M","1.95%"
"02/01/2017","373.68","372.65","375.08","372.65","6.06M","0.46%"
"01/31/2017","371.98","374.02","375.71","371.98","6.06M","-0.45%"
"01/30/2017","373.68","375.39","376.98","372.55","4.92M","-0.67%"
"01/27/2017","376.19","375.96","377.35","373.05","6.98M","-0.01%"
"01/26/2017","376.22","375.32","379.06","375.20","11.13M","0.78%"
"01/25/2017","373.31","371.62","374.84","371.32","6.58M","1.05%"
"01/24/2017","369.44","367.66","369.72","366.22","4.98M","0.56%"
"01/23/2017","367.37","371.18","371.27","366.83","4.59M","-1.17%"
"01/20/2017","371.71","372.23","373.27","370.40","4.93M","-0.07%"
"01/19/2017","371.97","372.82","374.53","370.45","4.21M","-0.24%"
"01/18/2017","372.87","370.10","374.15","369.41","4.80M","0.89%"
"01/17/2017","369.57","369.92","371.63","368.29","4.01M","-0.22%"
"01/16/2017","370.40","371.49","372.15","369.56","2.90M","-0.68%"
"01/13/2017","372.94","370.17","372.94","369.54","3.79M","1.14%"
"01/12/2017","368.72","370.11","370.52","367.65","4.98M","-0.73%"
"01/11/2017","371.43","370.94","373.04","368.72","3.73M","0.12%"
"01/10/2017","370.97","371.06","372.86","370.50","4.21M","-0.02%"
"01/09/2017","371.06","369.44","371.61","368.52","5.17M","0.73%"
"01/06/2017","368.36","367.07","368.43","366.26","3.27M","0.27%"
"01/05/2017","367.38","366.53","367.89","365.66","3.11M","0.07%"
"01/04/2017","367.14","368.94","368.94","365.67","4.41M","-0.40%"
"01/03/2017","368.60","371.16","372.72","368.23","4.51M","-0.45%"
"01/02/2017","370.26","366.50","370.68","365.64","2.24M","0.65%"
"12/30/2016","367.87","367.47","368.60","366.81","3.71M","0.04%"
"12/29/2016","367.74","367.48","368.79","366.96","2.69M","-0.34%"
"12/28/2016","369.00","368.11","369.49","367.78","2.85M","0.15%"
"12/27/2016","368.43","366.71","368.81","366.71","1.84M","0.46%"
"12/23/2016","366.75","364.02","366.75","364.02","3.15M","0.70%"
"12/22/2016","364.20","365.44","365.56","362.85","5.47M","-0.86%"
"12/21/2016","367.37","366.47","368.38","365.73","4.32M","0.11%"
"12/20/2016","366.95","366.68","367.28","364.90","5.32M","0.16%"
"12/19/2016","366.36","363.43","366.41","363.40","5.31M","1.00%"
"12/16/2016","362.74","361.28","364.26","360.46","9.73M","0.50%"
"12/15/2016","360.92","355.08","361.16","355.08","9.20M","1.97%"
"12/14/2016","353.95","352.59","354.96","352.29","6.16M","0.11%"
"12/13/2016","353.56","349.76","354.11","349.63","5.46M","1.03%"
"12/12/2016","349.94","351.65","352.53","349.39","5.89M","-0.43%"
"12/09/2016","351.44","349.49","352.81","349.49","5.60M","0.62%"
"12/08/2016","349.28","346.48","349.72","345.12","6.64M","1.27%"
"12/07/2016","344.91","343.64","345.53","342.50","6.88M","1.06%"
"12/06/2016","341.29","340.35","341.56","339.31","6.48M","0.18%"
"12/05/2016","340.69","335.92","342.92","335.26","5.57M","1.34%"
"12/02/2016","336.17","338.53","338.53","332.52","5.64M","-0.96%"
"12/01/2016","339.42","344.43","344.87","338.15","5.41M","-1.76%"
"11/30/2016","345.51","346.60","347.91","345.46","7.78M","-0.31%"
"11/29/2016","346.60","346.26","347.75","344.61","4.66M","0.05%"
"11/28/2016","346.43","347.59","347.94","345.12","4.09M","-0.68%"
"11/25/2016","348.79","349.76","350.77","347.95","4.22M","-0.28%"
"11/24/2016","349.78","347.24","349.78","347.24","4.48M","0.72%"
"11/23/2016","347.29","346.87","348.29","345.19","6.57M","0.01%"
"11/22/2016","347.25","345.98","347.77","345.98","5.11M","0.67%"
"11/21/2016","344.95","344.04","345.78","341.72","4.92M","0.37%"
"11/18/2016","343.67","338.70","344.11","338.70","6.31M","1.55%"
"11/17/2016","338.42","335.05","338.91","333.57","6.67M","1.02%"
"11/16/2016","334.99","333.02","336.45","332.49","7.65M","0.95%"
"11/15/2016","331.85","330.21","332.53","328.08","9.35M","0.27%"
"11/14/2016","330.96","332.37","335.92","330.50","6.75M","-0.17%"
"11/11/2016","331.53","336.77","337.90","330.14","6.01M","-1.24%"
"11/10/2016","335.70","340.71","343.75","334.31","9.49M","-0.94%"
"11/09/2016","338.89","332.33","338.89","326.49","8.83M","0.33%"
"11/08/2016","337.78","338.01","338.58","335.70","6.11M","0.06%"
"11/07/2016","337.58","333.00","337.83","333.00","6.46M","1.70%"
"11/04/2016","331.94","331.65","332.71","330.21","5.79M","-0.27%"
"11/03/2016","332.85","334.34","335.52","332.81","6.26M","-0.61%"
"11/02/2016","334.89","336.12","336.93","334.86","7.04M","-0.81%"
"11/01/2016","337.64","344.84","345.68","337.14","7.15M","-1.88%"
"10/31/2016","344.10","345.44","346.09","343.41","8.00M","-0.72%"
"10/28/2016","346.59","345.83","347.01","342.32","10.41M","-0.50%"
"10/27/2016","348.33","351.34","352.38","347.38","13.54M","-0.84%"
"10/26/2016","351.28","352.43","352.43","347.14","9.35M","-0.07%"
"10/25/2016","351.52","354.62","354.84","351.21","6.47M","-0.92%"
"10/24/2016","354.77","355.93","357.80","354.36","5.51M","-0.09%"
"10/21/2016","355.10","350.82","356.49","350.68","7.82M","1.03%"
"10/20/2016","351.47","353.36","353.42","348.06","5.79M","-0.42%"
"10/19/2016","352.97","352.31","353.98","352.12","4.70M","0.06%"
"10/18/2016","352.77","348.66","353.54","348.66","5.37M","1.55%"
"10/17/2016","347.39","348.95","349.16","345.99","4.97M","-0.57%"
"10/14/2016","349.37","346.63","350.31","346.63","6.48M","0.74%"
"10/13/2016","346.81","348.80","349.58","345.85","10.57M","-1.08%"
"10/12/2016","350.58","358.07","358.07","350.28","15.74M","-2.86%"
"10/11/2016","360.90","365.08","365.23","360.83","4.12M","-1.29%"
"10/10/2016","365.61","361.92","365.61","361.41","3.97M","1.00%"
"10/07/2016","361.99","366.79","366.79","361.76","6.25M","-1.19%"
"10/06/2016","366.34","368.19","369.09","366.11","5.79M","-0.43%"
"10/05/2016","367.93","368.55","368.55","366.72","3.89M","-0.75%"
"10/04/2016","370.72","368.67","371.68","367.72","4.47M","0.55%"
"10/03/2016","368.69","367.92","369.15","367.60","2.86M","0.08%"
"09/30/2016","368.40","364.27","368.80","360.81","7.08M","0.86%"
"09/29/2016","365.26","368.73","369.71","364.66","4.85M","-0.27%"
"09/28/2016","366.25","365.80","368.71","365.80","3.59M","0.59%"
"09/27/2016","364.09","365.53","366.19","359.76","4.49M","0.12%"
"09/26/2016","363.64","365.83","365.84","363.22","8.07M","-0.96%"
"09/23/2016","367.17","370.14","370.14","366.86","3.78M","-0.81%"
"09/22/2016","370.15","364.33","370.73","364.33","5.48M","2.18%"
"09/21/2016","362.25","362.05","364.82","361.83","3.45M","0.70%"
"09/20/2016","359.73","358.10","361.16","357.94","3.13M","0.38%"
"09/19/2016","358.37","355.65","358.80","355.65","4.29M","1.33%"
"09/16/2016","353.67","355.46","356.32","351.62","7.11M","-0.72%"
"09/15/2016","356.22","353.07","356.57","351.77","4.82M","0.75%"
"09/14/2016","353.56","354.92","355.39","353.30","6.60M","0.01%"
"09/13/2016","353.54","355.67","357.43","353.34","4.68M","-0.11%"
"09/12/2016","353.94","353.85","353.94","348.98","5.71M","-1.03%"
"09/09/2016","357.62","359.61","360.24","356.45","3.97M","-0.81%"
"09/08/2016","360.53","363.24","365.32","358.66","5.34M","-1.02%"
"09/07/2016","364.24","362.60","364.43","362.33","4.18M","0.69%"
"09/06/2016","361.76","364.38","364.71","361.17","4.36M","-0.67%"
"09/05/2016","364.21","365.32","366.39","363.99","3.21M","-0.17%"
"09/02/2016","364.83","361.42","364.83","359.66","8.18M","1.19%"
"09/01/2016","360.54","359.85","362.83","359.85","5.22M","0.24%"
"08/31/2016","359.66","363.40","364.13","359.66","5.70M","-1.11%"
"08/30/2016","363.70","360.30","364.59","360.30","5.29M","1.29%"
"08/29/2016","359.08","358.45","359.78","355.99","2.91M","-0.09%"
"08/26/2016","359.41","356.89","359.83","356.20","3.63M","0.77%"
"08/25/2016","356.65","358.44","358.72","355.57","3.17M","-0.88%"
"08/24/2016","359.81","357.81","360.45","356.19","3.86M","0.26%"
"08/23/2016","358.89","356.27","359.25","356.27","3.73M","0.94%"
"08/22/2016","355.56","355.85","358.69","354.38","3.71M","-0.14%"
"08/19/2016","356.07","355.98","356.80","354.83","4.07M","0.01%"
"08/18/2016","356.04","354.69","356.36","354.33","3.83M","0.62%"
"08/17/2016","353.84","359.27","359.27","353.54","5.27M","-1.34%"
"08/16/2016","358.63","360.49","362.00","358.63","3.74M","-0.86%"
"08/15/2016","361.75","360.72","363.21","360.12","4.40M","0.25%"
"08/12/2016","360.86","361.34","362.30","360.52","6.60M","-0.29%"
"08/11/2016","361.92","360.57","362.42","359.81","3.48M","0.54%"
"08/10/2016","359.97","360.35","361.61","359.66","4.24M","-0.27%"
"08/09/2016","360.94","355.68","361.29","355.48","5.51M","1.34%"
"08/08/2016","356.16","356.93","358.15","354.88","4.03M","-0.15%"
"08/05/2016","356.70","355.13","357.98","354.45","6.86M","0.58%"
"08/04/2016","354.65","351.78","354.66","350.93","9.66M","0.64%"
"08/03/2016","352.40","352.96","353.43","350.84","5.34M","-0.08%"
"08/02/2016","352.69","357.86","357.86","352.33","5.40M","-1.52%"
"08/01/2016","358.13","360.73","361.97","357.18","4.83M","-0.62%"
"07/29/2016","360.37","360.56","361.17","359.09","5.39M","0.09%"
"07/28/2016","360.06","360.19","362.19","358.45","6.58M","-0.17%"
"07/27/2016","360.69","358.56","362.33","358.56","6.00M","0.78%"
"07/26/2016","357.89","356.03","358.37","354.70","4.26M","0.40%"
"07/25/2016","356.48","354.88","357.23","354.88","6.13M","0.79%"
"07/22/2016","353.68","353.49","353.68","350.19","3.94M","-0.03%"
"07/21/2016","353.77","353.54","355.60","352.55","6.45M","0.10%"
"07/20/2016","353.43","343.62","354.06","343.62","7.34M","3.18%"
"07/19/2016","342.54","342.95","345.26","341.34","9.31M","-0.59%"
"07/18/2016","344.57","332.62","346.47","332.62","9.75M","3.54%"
"07/15/2016","332.78","333.91","333.91","330.46","4.02M","-0.49%"
"07/14/2016","334.43","330.70","335.67","330.70","4.64M","1.35%"
"07/13/2016","329.98","329.04","331.84","329.04","5.99M","0.49%"
"07/12/2016","328.37","327.14","330.31","326.87","4.40M","0.49%"
"07/11/2016","326.78","321.75","326.94","321.75","4.18M","2.28%"
"07/08/2016","319.48","310.80","319.79","310.62","5.39M","2.63%"
"07/07/2016","311.30","309.14","313.37","309.14","4.94M","1.00%"
"07/06/2016","308.21","312.06","312.24","306.25","6.31M","-1.43%"
"07/05/2016","312.69","316.83","316.83","312.26","5.46M","-1.39%"
"07/04/2016","317.11","321.03","321.72","316.57","2.98M","-1.07%"
"07/01/2016","320.55","320.49","321.80","316.48","5.05M","0.16%"
"06/30/2016","320.03","315.87","320.03","314.49","6.92M","1.01%"
"06/29/2016","316.82","310.10","316.82","310.10","5.89M","2.49%"
"06/28/2016","309.12","303.29","311.91","303.29","7.39M","2.74%"
"06/27/2016","300.87","312.34","312.73","299.48","11.63M","-5.43%"
"06/24/2016","318.13","328.95","328.95","310.97","8.91M","-4.15%"
"06/23/2016","331.89","328.18","333.96","327.47","5.26M","1.33%"
"06/22/2016","327.52","328.55","329.75","326.50","4.84M","0.28%"
"06/21/2016","326.61","324.36","327.25","323.02","9.07M","0.77%"
"06/20/2016","324.11","315.93","324.67","315.93","5.47M","3.27%"
"06/17/2016","313.85","313.41","315.38","311.94","12.26M","0.31%"
"06/16/2016","312.89","313.24","314.20","311.30","6.87M","-0.73%"
"06/15/2016","315.19","312.34","316.43","312.34","6.74M","1.36%"
"06/14/2016","310.97","314.51","314.87","310.24","6.19M","-1.62%"
"06/13/2016","316.09","318.51","318.51","313.01","6.35M","-1.14%"
"06/10/2016","319.74","326.90","326.90","319.54","5.92M","-2.38%"
"06/09/2016","327.52","328.36","328.70","325.32","3.78M","-0.29%"
"06/08/2016","328.46","330.96","330.96","327.51","4.36M","-0.98%"
"06/07/2016","331.72","330.07","332.44","330.01","4.41M","1.01%"
"06/06/2016","328.41","327.58","329.63","327.55","3.17M","-0.04%"
"06/03/2016","328.55","331.13","334.10","326.89","4.89M","-0.65%"
"06/02/2016","330.69","329.42","331.05","328.64","3.92M","0.23%"
"06/01/2016","329.92","333.05","333.64","329.21","4.65M","-1.05%"
"05/31/2016","333.43","333.66","334.45","332.46","6.22M","0.00%"
"05/30/2016","333.43","332.90","333.53","331.77","2.61M","0.14%"
"05/27/2016","332.97","331.03","332.97","330.54","3.55M","0.48%"
"05/26/2016","331.39","330.00","331.76","329.77","3.86M","0.30%"
"05/25/2016","330.40","327.35","331.08","327.35","6.62M","1.40%"
"05/24/2016","325.83","318.91","326.28","316.72","5.59M","1.96%"
"05/23/2016","319.57","317.56","322.01","317.56","5.37M","0.65%"
"05/20/2016","317.52","313.65","317.52","313.61","5.61M","1.56%"
"05/19/2016","312.63","314.99","315.71","312.63","5.44M","-1.10%"
"05/18/2016","316.10","310.83","316.28","309.78","6.33M","1.37%"
"05/17/2016","311.83","313.00","315.95","310.72","6.38M","-0.20%"
"05/16/2016","312.44","310.01","312.46","309.20","3.96M","0.49%"
"05/13/2016","310.92","308.60","311.33","306.45","9.46M","0.83%"
"05/12/2016","308.35","311.39","314.53","308.10","6.89M","-1.08%"
"05/11/2016","311.71","313.59","313.61","310.59","7.17M","-0.49%"
"05/10/2016","313.25","316.21","317.98","312.00","10.70M","-0.72%"
"05/09/2016","315.51","312.01","317.60","312.01","5.48M","1.56%"
"05/06/2016","310.66","313.27","313.27","309.81","7.08M","-1.04%"
"05/05/2016","313.93","313.38","313.97","312.28","4.87M","0.24%"
"05/04/2016","313.17","315.53","316.14","312.86","5.45M","-0.87%"
"05/03/2016","315.91","321.13","321.13","315.07","6.52M","-1.66%"
"05/02/2016","321.25","319.89","322.14","319.58","4.57M","0.50%"
"04/29/2016","319.66","327.14","327.14","319.66","6.45M","-2.85%"
"04/28/2016","329.05","328.33","329.29","324.37","5.43M","0.11%"
"04/27/2016","328.68","324.42","328.72","324.40","7.05M","1.37%"
"04/26/2016","324.24","325.58","326.65","322.97","5.56M","-0.22%"
"04/25/2016","324.96","326.92","327.80","324.24","5.07M","-0.61%"
"04/22/2016","326.97","327.01","328.39","325.42","6.40M","-0.05%"
"04/21/2016","327.12","333.44","334.62","325.72","10.55M","-1.80%"
"04/20/2016","333.12","336.32","337.11","332.05","6.01M","-1.10%"
"04/19/2016","336.82","332.53","337.87","332.53","5.32M","1.52%"
"04/18/2016","331.79","331.65","333.19","329.38","4.40M","-0.39%"
"04/15/2016","333.09","334.99","334.99","332.01","6.31M","-0.78%"
"04/14/2016","335.72","336.56","336.75","334.67","5.77M","-0.43%"
"04/13/2016","337.18","331.29","337.18","331.29","6.31M","2.36%"
"04/12/2016","329.42","329.98","329.98","325.57","5.03M","0.00%"
"04/11/2016","329.43","330.25","332.16","326.42","4.57M","-0.39%"
"04/08/2016","330.73","329.56","332.17","329.10","5.30M","0.79%"
"04/07/2016","328.15","330.11","332.70","327.27","4.74M","-0.57%"
"04/06/2016","330.04","328.39","330.27","325.99","4.94M","0.65%"
"04/05/2016","327.92","332.13","332.13","327.40","5.61M","-1.83%"
"04/04/2016","334.03","332.45","336.45","330.51","4.25M","0.10%"
"04/01/2016","333.70","335.08","335.08","329.47","6.25M","-0.84%"
"03/31/2016","336.54","338.20","338.20","335.34","4.79M","-0.73%"
"03/30/2016","339.01","334.98","340.54","334.98","4.60M","1.58%"
"03/29/2016","333.74","332.63","334.04","330.50","4.42M","0.79%"
"03/24/2016","331.11","334.86","334.86","330.78","4.36M","-1.45%"
"03/23/2016","335.99","335.66","339.01","334.38","5.49M","0.39%"
"03/22/2016","334.67","331.16","334.67","327.61","4.78M","0.86%"
"03/21/2016","331.82","332.89","335.73","331.22","4.72M","-0.68%"
"03/18/2016","334.08","330.79","334.37","330.11","10.14M","1.06%"
"03/17/2016","330.59","334.10","334.45","325.86","6.19M","-0.80%"
"03/16/2016","333.25","332.94","334.22","330.88","4.64M","0.17%"
"03/15/2016","332.68","332.25","333.01","330.48","3.76M","-0.19%"
"03/14/2016","333.30","330.21","334.86","330.21","4.45M","1.20%"
"03/11/2016","329.35","324.83","330.29","324.83","5.08M","1.90%"
"03/10/2016","323.20","327.04","335.27","323.20","7.40M","-1.00%"
"03/09/2016","326.46","325.79","328.74","325.07","4.60M","0.36%"
"03/08/2016","325.28","328.50","328.50","323.51","5.36M","-1.40%"
"03/07/2016","329.90","330.55","330.55","328.45","3.79M","-0.27%"
"03/04/2016","330.80","329.74","333.37","328.71","4.56M","0.55%"
"03/03/2016","328.98","333.96","334.62","328.31","4.36M","-1.40%"
"03/02/2016","333.65","334.89","337.28","331.65","4.59M","-0.04%"
"03/01/2016","333.80","328.11","333.84","326.73","5.16M","1.71%"
"02/29/2016","328.18","324.37","328.30","321.83","5.96M","0.83%"
"02/26/2016","325.47","322.87","328.54","322.87","5.12M","1.08%"
"02/25/2016","321.99","317.55","322.54","317.55","4.94M","2.00%"
"02/24/2016","315.68","322.14","323.17","314.10","9.76M","-2.07%"
"02/23/2016","322.35","324.20","324.36","321.57","4.65M","-0.66%"
"02/22/2016","324.50","321.18","325.11","321.18","6.06M","1.68%"
"02/19/2016","319.15","320.89","322.00","317.19","6.24M","-0.58%"
"02/18/2016","321.02","317.70","323.07","317.70","6.15M","1.53%"
"02/17/2016","316.18","308.93","316.48","308.93","5.88M","2.64%"
"02/16/2016","308.04","309.42","311.03","306.75","5.37M","-0.17%"
"02/15/2016","308.56","304.47","309.90","304.47","7.98M","2.85%"
"02/12/2016","300.00","298.16","300.56","296.96","7.98M","1.00%"
"02/11/2016","297.04","306.44","306.44","295.25","9.70M","-3.13%"
"02/10/2016","306.65","306.41","310.98","303.32","8.97M","0.36%"
"02/09/2016","305.54","305.33","308.16","299.88","9.46M","0.12%"
"02/08/2016","305.17","318.85","319.87","304.00","9.54M","-4.22%"
"02/05/2016","318.61","325.25","326.93","317.90","9.46M","-2.11%"
"02/04/2016","325.49","328.59","331.29","321.84","7.61M","-0.78%"
"02/03/2016","328.04","330.88","333.37","324.85","7.47M","-0.86%"
"02/02/2016","330.88","337.84","337.84","329.74","8.06M","-2.14%"
"02/01/2016","338.10","344.85","344.97","334.91","13.13M","-1.75%"
